,SKU,Date,Unit Sales,Dollar Sales
2786,8000520021,2015-05-09,11,109.89
2787,8000520021,2015-05-11,1,9.99
2788,8000520021,2015-05-12,4,39.96
2789,8000520021,2015-05-13,2,19.98
2790,8000520021,2015-05-14,4,39.96
2791,8000520021,2015-05-15,9,89.91
2792,8000520021,2015-05-16,14,139.86
2793,8000520021,2015-05-18,2,19.98
2794,8000520021,2015-05-19,4,39.96
2795,8000520021,2015-05-20,3,29.97
2796,8000520021,2015-05-21,6,59.94
2797,8000520021,2015-05-22,12,119.88
2798,8000520021,2015-05-23,13,129.87
2799,8000520021,2015-05-25,2,19.98
2800,8000520021,2015-05-26,3,29.97
2801,8000520021,2015-05-27,4,39.96
2802,8000520021,2015-05-28,5,49.95
2803,8000520021,2015-05-29,11,109.89
2804,8000520021,2015-05-30,13,129.87
2805,8000520021,2015-06-01,1,9.99
2806,8000520021,2015-06-02,4,39.96
2807,8000520021,2015-06-03,1,9.99
2808,8000520021,2015-06-04,6,59.94
2809,8000520021,2015-06-05,11,109.89
2810,8000520021,2015-06-06,15,149.85
2811,8000520021,2015-06-08,1,9.99
2812,8000520021,2015-06-09,3,29.97
2813,8000520021,2015-06-10,3,29.97
2814,8000520021,2015-06-11,6,59.94
2815,8000520021,2015-06-12,11,109.89
2816,8000520021,2015-06-13,17,169.83
2817,8000520021,2015-06-15,1,9.99
2818,8000520021,2015-06-16,3,29.97
2819,8000520021,2015-06-17,3,29.97
2820,8000520021,2015-06-18,7,69.93
2821,8000520021,2015-06-19,11,109.89
2822,8000520021,2015-06-20,12,119.88
2823,8000520021,2015-06-22,2,19.98
2824,8000520021,2015-06-23,3,29.97
2825,8000520021,2015-06-24,2,19.98
2826,8000520021,2015-06-25,4,39.96
2827,8000520021,2015-06-26,9,89.91
2828,8000520021,2015-06-27,10,99.9
2829,8000520021,2015-06-29,2,19.98
2830,8000520021,2015-06-30,3,29.97
2831,8000520021,2015-07-01,5,49.95
2832,8000520021,2015-07-02,5,49.95
2833,8000520021,2015-07-03,12,119.88
2834,8000520021,2015-07-04,15,149.85
2835,8000520021,2015-07-06,1,9.99
2836,8000520021,2015-07-07,4,39.96
2837,8000520021,2015-07-08,5,49.95
2838,8000520021,2015-07-09,5,49.95
2839,8000520021,2015-07-10,12,119.88
2840,8000520021,2015-07-11,16,159.84
2841,8000520021,2015-07-13,1,9.99
2842,8000520021,2015-07-14,3,29.97
2843,8000520021,2015-07-15,3,29.97
2844,8000520021,2015-07-16,6,59.94
2845,8000520021,2015-07-17,11,109.89
2846,8000520021,2015-07-18,16,159.84
2847,8000520021,2015-07-20,1,9.99
2848,8000520021,2015-07-21,3,29.97
2849,8000520021,2015-07-22,4,39.96
2850,8000520021,2015-07-23,6,59.94
2851,8000520021,2015-07-24,11,109.89
2852,8000520021,2015-07-25,14,139.86
2853,8000520021,2015-07-27,2,19.98
2854,8000520021,2015-07-28,4,39.96
2855,8000520021,2015-07-29,5,49.95
2856,8000520021,2015-07-30,4,39.96
2857,8000520021,2015-07-31,12,119.88
2858,8000520021,2015-08-01,13,129.87
2859,8000520021,2015-08-03,1,9.99
2860,8000520021,2015-08-04,2,19.98
2861,8000520021,2015-08-05,3,29.97
2862,8000520021,2015-08-06,3,29.97
2863,8000520021,2015-08-07,10,99.9
2864,8000520021,2015-08-08,16,159.84
2865,8000520021,2015-08-10,2,19.98
2866,8000520021,2015-08-11,4,39.96
2867,8000520021,2015-08-12,2,19.98
2868,8000520021,2015-08-13,6,59.94
2869,8000520021,2015-08-14,12,119.88
2870,8000520021,2015-08-15,15,149.85
2871,8000520021,2015-08-17,1,9.99
2872,8000520021,2015-08-18,3,29.97
2873,8000520021,2015-08-19,4,39.96
2874,8000520021,2015-08-20,5,49.95
2875,8000520021,2015-08-21,12,119.88
2876,8000520021,2015-08-22,16,159.84
2877,8000520021,2015-08-25,2,19.98
2878,8000520021,2015-08-26,2,19.98
2879,8000520021,2015-08-27,3,29.97
2880,8000520021,2015-08-28,8,79.92
2881,8000520021,2015-08-29,11,109.89
2882,8000520021,2015-09-04,2,19.98
2883,8000520021,2015-09-05,5,49.95
2884,8000520021,2015-09-08,1,9.99
2885,8000520021,2015-09-09,1,9.99
2886,8000520021,2015-09-10,2,19.98
2887,8000520021,2015-09-11,4,39.96
2888,8000520021,2015-09-12,6,59.94
2889,8000520021,2015-09-14,2,19.98
2890,8000520021,2015-09-15,5,49.95
2891,8000520021,2015-09-16,4,39.96
2892,8000520021,2015-09-17,4,39.96
2893,8000520021,2015-09-18,12,119.88
2894,8000520021,2015-09-19,14,139.86
2895,8000520021,2015-09-22,3,29.97
2896,8000520021,2015-09-23,2,19.98
2897,8000520021,2015-09-24,3,29.97
2898,8000520021,2015-09-25,7,69.93
2899,8000520021,2015-09-26,9,89.91
2900,8000520021,2015-09-29,3,29.97
2901,8000520021,2015-09-30,2,19.98
2902,8000520021,2015-10-01,3,29.97
2903,8000520021,2015-10-02,9,89.91
2904,8000520021,2015-10-03,10,99.9
2905,8000520021,2015-10-06,2,19.98
2906,8000520021,2015-10-07,2,19.98
2907,8000520021,2015-10-08,3,29.97
2908,8000520021,2015-10-09,7,69.93
2909,8000520021,2015-10-10,12,119.88
2910,8000520021,2015-10-12,1,9.99
2911,8000520021,2015-10-13,2,19.98
2912,8000520021,2015-10-14,2,19.98
2913,8000520021,2015-10-15,4,39.96
2914,8000520021,2015-10-16,6,59.94
2915,8000520021,2015-10-17,11,109.89
2916,8000520021,2015-10-23,2,19.98
2917,8000520021,2015-10-24,5,49.95
2918,8000520021,2015-10-27,2,19.98
2919,8000520021,2015-10-28,1,9.99
2920,8000520021,2015-10-29,2,19.98
2921,8000520021,2015-10-30,5,49.95
2922,8000520021,2015-10-31,6,59.94
2923,8000520021,2015-11-03,1,9.99
2924,8000520021,2015-11-04,2,19.98
2925,8000520021,2015-11-05,3,29.97
2926,8000520021,2015-11-06,5,49.95
2927,8000520021,2015-11-07,10,99.9
2928,8000520021,2015-11-09,1,9.99
2929,8000520021,2015-11-10,2,19.98
2930,8000520021,2015-11-11,1,9.99
2931,8000520021,2015-11-12,2,19.98
2932,8000520021,2015-11-13,5,49.95
2933,8000520021,2015-11-14,7,69.93
2934,8000520021,2015-11-16,2,19.98
2935,8000520021,2015-11-17,3,29.97
2936,8000520021,2015-11-18,3,29.97
2937,8000520021,2015-11-19,5,49.95
2938,8000520021,2015-11-20,9,89.91
2939,8000520021,2015-11-21,11,109.89
2940,8000520021,2015-11-23,3,29.97
2941,8000520021,2015-11-24,4,39.96
2942,8000520021,2015-11-25,3,29.97
2943,8000520021,2015-11-26,6,59.94
2944,8000520021,2015-11-27,11,109.89
2945,8000520021,2015-11-28,13,129.87
2946,8000520021,2015-11-30,1,9.99
2947,8000520021,2015-12-01,3,29.97
2948,8000520021,2015-12-02,2,19.98
2949,8000520021,2015-12-03,4,39.96
2950,8000520021,2015-12-04,10,99.9
2951,8000520021,2015-12-05,13,129.87
2952,8000520021,2015-12-07,1,9.99
2953,8000520021,2015-12-08,3,29.97
2954,8000520021,2015-12-09,3,29.97
2955,8000520021,2015-12-10,3,29.97
2956,8000520021,2015-12-11,8,79.92
2957,8000520021,2015-12-12,9,89.91
2958,8000520021,2015-12-14,1,9.99
2959,8000520021,2015-12-15,2,19.98
2960,8000520021,2015-12-16,2,19.98
2961,8000520021,2015-12-17,4,39.96
2962,8000520021,2015-12-18,8,79.92
2963,8000520021,2015-12-19,11,109.89
2964,8000520021,2015-12-22,2,19.98
2965,8000520021,2015-12-23,1,9.99
2966,8000520021,2015-12-24,3,29.97
2967,8000520021,2015-12-25,7,69.93
2968,8000520021,2015-12-26,13,129.87
2969,8000520021,2015-12-28,1,9.99
2970,8000520021,2015-12-29,1,9.99
2971,8000520021,2015-12-30,2,19.98
2972,8000520021,2015-12-31,2,19.98
2973,8000520021,2016-01-01,5,49.95
2974,8000520021,2016-01-02,7,69.93
2975,8000520021,2016-01-05,1,9.99
2976,8000520021,2016-01-06,1,9.99
2977,8000520021,2016-01-07,3,29.97
2978,8000520021,2016-01-08,4,39.96
2979,8000520021,2016-01-09,8,79.92
2980,8000520021,2016-01-11,1,9.99
2981,8000520021,2016-01-12,3,29.97
2982,8000520021,2016-01-13,3,29.97
2983,8000520021,2016-01-14,3,29.97
2984,8000520021,2016-01-15,8,79.92
2985,8000520021,2016-01-16,13,129.87
2986,8000520021,2016-01-19,1,9.99
2987,8000520021,2016-01-20,2,19.98
2988,8000520021,2016-01-21,2,19.98
2989,8000520021,2016-01-22,5,49.95
2990,8000520021,2016-01-23,8,79.92
2991,8000520021,2016-01-25,1,9.99
2992,8000520021,2016-01-26,2,19.98
2993,8000520021,2016-01-27,2,19.98
2994,8000520021,2016-01-28,2,19.98
2995,8000520021,2016-01-29,7,69.93
2996,8000520021,2016-01-30,8,79.92
2997,8000520021,2016-02-02,2,19.98
2998,8000520021,2016-02-03,4,39.96
2999,8000520021,2016-02-04,5,49.95
3000,8000520021,2016-02-05,9,89.91
3001,8000520021,2016-02-06,11,109.89
3002,8000520021,2016-02-09,1,9.99
3003,8000520021,2016-02-10,1,9.99
3004,8000520021,2016-02-11,2,19.98
3005,8000520021,2016-02-12,3,29.97
3006,8000520021,2016-02-13,5,49.95
3007,8000520021,2016-02-15,1,9.99
3008,8000520021,2016-02-16,1,9.99
3009,8000520021,2016-02-17,2,19.98
3010,8000520021,2016-02-18,3,29.97
3011,8000520021,2016-02-19,8,79.92
3012,8000520021,2016-02-20,11,109.89
3013,8000520021,2016-02-22,1,9.99
3014,8000520021,2016-02-23,3,29.97
3015,8000520021,2016-02-24,2,19.98
3016,8000520021,2016-02-25,5,49.95
3017,8000520021,2016-02-26,12,119.88
3018,8000520021,2016-02-27,14,139.86
3019,8000520021,2016-02-29,1,9.99
3020,8000520021,2016-03-01,4,39.96
3021,8000520021,2016-03-02,3,29.97
3022,8000520021,2016-03-03,5,49.95
3023,8000520021,2016-03-04,11,109.89
3024,8000520021,2016-03-05,13,129.87
3025,8000520021,2016-03-07,1,9.99
3026,8000520021,2016-03-08,2,19.98
3027,8000520021,2016-03-09,2,19.98
3028,8000520021,2016-03-10,4,39.96
3029,8000520021,2016-03-11,7,69.93
3030,8000520021,2016-03-12,9,89.91
3031,8000520021,2016-03-16,1,9.99
3032,8000520021,2016-03-17,1,9.99
3033,8000520021,2016-03-18,3,29.97
3034,8000520021,2016-03-19,5,49.95
3035,8000520021,2016-03-22,2,19.98
3036,8000520021,2016-03-23,3,29.97
3037,8000520021,2016-03-24,4,39.96
3038,8000520021,2016-03-25,8,79.92
3039,8000520021,2016-03-26,12,119.88
3040,8000520021,2016-03-29,1,9.99
3041,8000520021,2016-03-30,1,9.99
3042,8000520021,2016-03-31,2,19.98
3043,8000520021,2016-04-01,5,49.95
3044,8000520021,2016-04-02,8,79.92
3045,8000520021,2016-04-04,2,19.98
3046,8000520021,2016-04-05,3,29.97
3047,8000520021,2016-04-06,3,29.97
3048,8000520021,2016-04-07,4,39.96
3049,8000520021,2016-04-08,11,109.89
3050,8000520021,2016-04-09,13,129.87
3051,8000520021,2016-04-11,1,9.99
3052,8000520021,2016-04-12,1,9.99
3053,8000520021,2016-04-13,2,19.98
3054,8000520021,2016-04-14,4,39.96
3055,8000520021,2016-04-15,6,59.94
3056,8000520021,2016-04-16,7,69.93
3057,8000520021,2016-04-18,1,9.99
3058,8000520021,2016-04-19,2,19.98
3059,8000520021,2016-04-20,2,19.98
3060,8000520021,2016-04-21,3,29.97
3061,8000520021,2016-04-22,6,59.94
3062,8000520021,2016-04-23,9,89.91
3063,8000520021,2016-04-25,1,9.99
3064,8000520021,2016-04-26,3,29.97
3065,8000520021,2016-04-27,3,29.97
3066,8000520021,2016-04-28,4,39.96
3067,8000520021,2016-04-29,10,99.9
3068,8000520021,2016-04-30,11,109.89
3069,8000520021,2016-05-02,3,29.97
3070,8000520021,2016-05-03,3,29.97
3071,8000520021,2016-05-04,3,29.97
3072,8000520021,2016-05-05,5,49.95
3073,8000520021,2016-05-06,12,119.88
3074,8000520021,2016-05-07,12,119.88
3075,8000520021,2016-05-09,2,19.98
3076,8000520021,2016-05-10,3,29.97
3077,8000520021,2016-05-11,3,29.97
3078,8000520021,2016-05-12,5,49.95
3079,8000520021,2016-05-13,9,89.91
3080,8000520021,2016-05-14,12,119.88
3081,8000520021,2016-05-16,1,9.99
3082,8000520021,2016-05-17,3,29.97
3083,8000520021,2016-05-18,1,9.99
3084,8000520021,2016-05-19,4,39.96
3085,8000520021,2016-05-20,7,69.93
3086,8000520021,2016-05-21,11,109.89
3087,8000520021,2016-05-23,1,9.99
3088,8000520021,2016-05-24,1,9.99
3089,8000520021,2016-05-25,2,19.98
3090,8000520021,2016-05-26,2,19.98
3091,8000520021,2016-05-27,6,59.94
3092,8000520021,2016-05-28,8,79.92
3093,8000520021,2016-05-30,2,19.98
3094,8000520021,2016-05-31,2,19.98
3095,8000520021,2016-06-01,4,39.96
3096,8000520021,2016-06-02,5,49.95
3097,8000520021,2016-06-03,10,99.9
3098,8000520021,2016-06-04,16,159.84
3099,8000520021,2016-06-06,1,9.99
3100,8000520021,2016-06-07,1,9.99
3101,8000520021,2016-06-08,1,9.99
3102,8000520021,2016-06-09,1,9.99
3103,8000520021,2016-06-10,3,29.97
3104,8000520021,2016-06-11,6,59.94
3105,8000520021,2016-06-13,1,9.99
3106,8000520021,2016-06-14,2,19.98
3107,8000520021,2016-06-15,3,29.97
3108,8000520021,2016-06-16,5,49.95
3109,8000520021,2016-06-17,8,79.92
3110,8000520021,2016-06-18,10,99.9
3111,8000520021,2016-06-20,3,29.97
3112,8000520021,2016-06-21,5,49.95
3113,8000520021,2016-06-22,4,39.96
3114,8000520021,2016-06-23,6,59.94
3115,8000520021,2016-06-24,13,129.87
3116,8000520021,2016-06-25,13,129.87
3117,8000520021,2016-06-28,1,9.99
3118,8000520021,2016-06-29,1,9.99
3119,8000520021,2016-06-30,2,19.98
3120,8000520021,2016-07-01,4,39.96
3121,8000520021,2016-07-02,9,89.91
3122,8000520021,2016-07-04,2,19.98
3123,8000520021,2016-07-05,2,19.98
3124,8000520021,2016-07-06,1,9.99
3125,8000520021,2016-07-07,3,29.97
3126,8000520021,2016-07-08,7,69.93
3127,8000520021,2016-07-09,10,99.9
3128,8000520021,2016-07-11,1,9.99
3129,8000520021,2016-07-12,2,19.98
3130,8000520021,2016-07-13,2,19.98
3131,8000520021,2016-07-14,3,29.97
3132,8000520021,2016-07-15,9,89.91
3133,8000520021,2016-07-16,13,129.87
3134,8000520021,2016-07-26,1,9.99
3135,8000520021,2016-07-27,2,19.98
3136,8000520021,2016-07-28,2,19.98
3137,8000520021,2016-07-29,4,39.96
3138,8000520021,2016-07-30,5,49.95
3139,8000520021,2016-08-02,1,9.99
3140,8000520021,2016-08-03,1,9.99
3141,8000520021,2016-08-04,1,9.99
3142,8000520021,2016-08-05,4,39.96
3143,8000520021,2016-08-06,7,69.93
3144,8000520021,2016-08-08,2,19.98
3145,8000520021,2016-08-09,3,29.97
3146,8000520021,2016-08-10,2,19.98
3147,8000520021,2016-08-11,3,29.97
3148,8000520021,2016-08-12,8,79.92
3149,8000520021,2016-08-13,9,89.91
3150,8000520021,2016-08-16,1,9.99
3151,8000520021,2016-08-17,2,19.98
3152,8000520021,2016-08-18,2,19.98
3153,8000520021,2016-08-19,7,69.93
3154,8000520021,2016-08-20,10,99.9
3155,50012011240,2014-08-04,2,15.98
3156,50012011240,2014-08-05,2,15.98
3157,50012011240,2014-08-06,1,7.99
3158,50012011240,2014-08-07,3,23.97
3159,50012011240,2014-08-08,4,31.96
3160,50012011240,2014-08-09,6,47.94
3161,50012011240,2014-08-11,3,23.97
3162,50012011240,2014-08-12,4,31.96
3163,50012011240,2014-08-13,2,15.98
3164,50012011240,2014-08-18,1,7.99
3166,50012011240,2014-08-20,1,7.99
3167,50012011240,2014-08-21,1,7.99
3168,50012011240,2014-08-22,2,15.98
3169,50012011240,2014-08-23,3,23.97
3170,50012011240,2014-08-25,3,23.97
3171,50012011240,2014-08-26,3,23.97
3172,50012011240,2014-08-27,1,7.99
3173,50012011240,2014-08-28,3,23.97
3174,50012011240,2014-08-30,1,7.99
3175,50012011240,2014-09-02,2,15.98
3176,50012011240,2014-09-03,2,15.98
3177,50012011240,2014-09-04,1,7.99
3178,50012011240,2014-09-05,1,7.99
3179,50012011240,2014-09-06,1,7.99
3180,50012011240,2014-09-08,2,15.98
3181,50012011240,2014-09-09,1,7.99
3182,50012011240,2014-09-10,6,47.94
3183,50012011240,2014-09-11,2,15.98
3184,50012011240,2014-09-12,2,15.98
3185,50012011240,2014-09-13,5,39.95
3187,50012011240,2014-09-16,1,7.99
3189,50012011240,2014-09-20,-1,-7.99
3190,50012011240,2014-09-24,1,7.99
3191,50012011240,2014-09-26,2,15.98
3192,50012011240,2014-09-27,2,15.98
3193,50012011240,2014-09-29,3,23.97
3194,50012011240,2014-10-02,4,31.96
3195,50012011240,2014-10-03,1,7.99
3196,50012011240,2014-10-04,2,15.98
3197,50012011240,2014-10-06,4,31.96
3198,50012011240,2014-10-07,2,15.98
3199,50012011240,2014-10-08,3,23.97
3200,50012011240,2014-10-09,4,31.96
3201,50012011240,2014-10-10,4,31.96
3202,50012011240,2014-10-11,3,23.97
3203,50012011240,2014-10-13,2,15.98
3204,50012011240,2014-10-14,2,15.98
3206,50012011240,2014-10-16,2,15.98
3207,50012011240,2014-10-18,2,15.98
3208,50012011240,2014-10-20,3,23.97
3209,50012011240,2014-10-21,3,23.97
3210,50012011240,2014-10-22,3,23.97
3211,50012011240,2014-10-23,6,47.94
3212,50012011240,2014-10-24,1,7.99
3213,50012011240,2014-10-25,4,31.96
3215,50012011240,2014-10-28,4,31.96
3216,50012011240,2014-10-29,1,7.99
3217,50012011240,2014-10-30,2,15.98
3219,50012011240,2014-11-01,2,15.98
3220,50012011240,2014-11-03,2,15.98
3221,50012011240,2014-11-04,2,15.98
3222,50012011240,2014-11-05,1,7.99
3223,50012011240,2014-11-07,1,7.99
3224,50012011240,2014-11-08,1,7.99
3225,50012011240,2014-11-10,3,23.97
3226,50012011240,2014-11-11,3,23.97
3227,50012011240,2014-11-12,2,15.98
3230,50012011240,2014-11-14,4,31.96
3231,50012011240,2014-11-15,2,15.98
3232,50012011240,2014-11-18,1,7.99
3233,50012011240,2014-11-19,2,15.98
3234,50012011240,2014-11-21,6,47.94
3235,50012011240,2014-11-22,4,31.96
3236,50012011240,2014-11-24,4,31.96
3237,50012011240,2014-11-25,6,47.94
3238,50012011240,2014-11-26,2,15.98
3239,50012011240,2014-11-27,2,15.98
3240,50012011240,2014-11-28,3,23.97
3241,50012011240,2014-12-01,3,23.97
3242,50012011240,2014-12-02,1,7.99
3243,50012011240,2014-12-03,3,23.97
3244,50012011240,2014-12-05,2,15.98
3245,50012011240,2014-12-06,1,7.99
3246,50012011240,2014-12-08,3,23.97
3247,50012011240,2014-12-09,2,15.98
3248,50012011240,2014-12-10,1,7.99
3249,50012011240,2014-12-11,2,15.98
3250,50012011240,2014-12-12,3,23.97
3251,50012011240,2014-12-13,2,15.98
3253,50012011240,2014-12-16,3,23.97
3255,50012011240,2014-12-19,5,39.95
3256,50012011240,2014-12-20,4,31.96
3257,50012011240,2014-12-22,3,23.97
3258,50012011240,2014-12-23,2,15.98
3259,50012011240,2014-12-24,2,15.98
3260,50012011240,2014-12-25,1,7.99
3261,50012011240,2014-12-26,2,15.98
3262,50012011240,2014-12-27,1,7.99
3263,50012011240,2014-12-29,1,7.99
3264,50012011240,2014-12-30,2,15.98
3265,50012011240,2014-12-31,3,23.97
3266,50012011240,2015-01-01,6,47.94
3267,50012011240,2015-01-02,2,15.98
3268,50012011240,2015-01-03,1,7.99
3270,50012011240,2015-01-06,1,7.99
3271,50012011240,2015-01-07,5,39.95
3273,50012011240,2015-01-10,3,23.97
3274,50012011240,2015-01-12,3,23.97
3275,50012011240,2015-01-13,2,15.98
3276,50012011240,2015-01-14,1,7.99
3277,50012011240,2015-01-15,1,7.99
3278,50012011240,2015-01-17,4,31.96
3279,50012011240,2015-01-20,3,23.97
3281,50012011240,2015-01-22,2,15.98
3282,50012011240,2015-01-23,2,15.98
3283,50012011240,2015-01-24,4,31.96
3284,50012011240,2015-01-26,2,15.98
3285,50012011240,2015-01-27,2,15.98
3286,50012011240,2015-01-28,3,23.97
3287,50012011240,2015-01-29,1,7.99
3288,50012011240,2015-01-30,3,23.97
3289,50012011240,2015-01-31,3,23.97
3290,50012011240,2015-02-02,1,7.99
3291,50012011240,2015-02-03,4,31.96
3292,50012011240,2015-02-04,1,7.99
3293,50012011240,2015-02-05,3,23.97
3294,50012011240,2015-02-06,2,15.98
3295,50012011240,2015-02-07,2,15.98
3296,50012011240,2015-02-09,2,15.98
3297,50012011240,2015-02-10,2,15.98
3298,50012011240,2015-02-11,1,7.99
3299,50012011240,2015-02-14,3,23.97
3300,50012011240,2015-02-16,2,15.98
3301,50012011240,2015-02-17,2,15.98
3302,50012011240,2015-02-18,1,7.99
3303,50012011240,2015-02-19,1,7.99
3304,50012011240,2015-02-20,2,15.98
3305,50012011240,2015-02-21,1,7.99
3306,50012011240,2015-02-24,1,7.99
3307,50012011240,2015-02-25,3,23.97
3308,50012011240,2015-02-26,1,7.99
3309,50012011240,2015-02-27,1,7.99
3310,50012011240,2015-02-28,3,23.97
3311,50012011240,2015-03-02,1,7.99
3312,50012011240,2015-03-03,1,7.99
3313,50012011240,2015-03-04,1,7.99
3314,50012011240,2015-03-05,2,15.98
3315,50012011240,2015-03-06,1,7.99
3316,50012011240,2015-03-07,1,7.99
3317,50012011240,2015-03-09,2,15.98
3318,50012011240,2015-03-10,1,7.99
3319,50012011240,2015-03-12,1,7.99
3320,50012011240,2015-03-13,2,15.98
3322,50012011240,2015-03-16,1,7.99
3324,50012011240,2015-03-19,3,23.97
3325,50012011240,2015-03-20,3,23.97
3326,50012011240,2015-03-23,1,7.99
3327,50012011240,2015-03-24,1,7.99
3329,50012011240,2015-03-26,2,15.98
3330,50012011240,2015-03-27,1,7.99
3332,50012011240,2015-03-30,2,15.98
3333,50012011240,2015-03-31,1,7.99
3334,50012011240,2015-04-01,1,7.99
3335,50012011240,2015-04-02,2,15.98
3336,50012011240,2015-04-03,1,7.99
3337,50012011240,2015-04-04,1,7.99
3338,50012011240,2015-04-07,3,23.97
3339,50012011240,2015-04-08,1,7.99
3340,50012011240,2015-04-09,1,7.99
3341,50012011240,2015-04-10,1,7.99
3342,50012011240,2015-04-11,5,39.95
3343,50012011240,2015-04-13,1,7.99
3344,50012011240,2015-04-14,2,15.98
3345,50012011240,2015-04-15,2,15.98
3346,50012011240,2015-04-16,1,7.99
3347,50012011240,2015-04-17,3,23.97
3348,50012011240,2015-04-18,1,7.99
3349,50012011240,2015-04-20,2,15.98
3353,50012011240,2015-04-23,3,23.97
3354,50012011240,2015-04-24,3,23.97
3355,50012011240,2015-04-25,1,7.99
3356,50012011240,2015-04-27,1,7.99
3357,50012011240,2015-04-28,1,7.99
3358,50012011240,2015-04-29,4,31.96
3359,50012011240,2015-04-30,2,15.98
3360,50012011240,2015-05-01,2,15.98
3361,50012011240,2015-05-02,2,15.98
3363,50012011240,2015-05-06,2,15.98
3364,50012011240,2015-05-07,2,15.98
3365,50012011240,2015-05-09,3,23.97
3366,50012011240,2015-05-11,2,15.98
3367,50012011240,2015-05-12,1,7.99
3368,50012011240,2015-05-13,2,15.98
3369,50012011240,2015-05-14,1,7.99
3370,50012011240,2015-05-15,4,31.96
3371,50012011240,2015-05-16,1,7.99
3372,50012011240,2015-05-18,2,15.98
3373,50012011240,2015-05-19,1,7.99
3374,50012011240,2015-05-20,3,23.97
3376,50012011240,2015-05-23,5,39.95
3377,50012011240,2015-05-26,4,31.96
3378,50012011240,2015-05-27,2,15.98
3379,50012011240,2015-05-30,2,15.98
3380,50012011240,2015-06-01,1,7.99
3381,50012011240,2015-06-02,1,7.99
3382,50012011240,2015-06-03,2,15.98
3383,50012011240,2015-06-04,1,7.99
3384,50012011240,2015-06-05,2,15.98
3385,50012011240,2015-06-06,1,7.99
3386,50012011240,2015-06-08,2,15.98
3387,50012011240,2015-06-09,1,7.99
3388,50012011240,2015-06-10,1,7.99
3389,50012011240,2015-06-11,1,7.99
3390,50012011240,2015-06-12,5,39.95
3391,50012011240,2015-06-13,3,23.97
3392,50012011240,2015-06-15,2,15.98
3393,50012011240,2015-06-16,2,15.98
3394,50012011240,2015-06-17,2,15.98
3395,50012011240,2015-06-18,5,39.95
3396,50012011240,2015-06-19,2,15.98
3397,50012011240,2015-06-20,2,15.98
3398,50012011240,2015-06-22,3,23.97
3399,50012011240,2015-06-23,2,15.98
3400,50012011240,2015-06-24,1,7.99
3401,50012011240,2015-06-25,3,23.97
3402,50012011240,2015-06-26,3,23.97
3403,50012011240,2015-06-27,4,31.96
3404,50012011240,2015-06-29,1,7.99
3405,50012011240,2015-06-30,2,15.98
3406,50012011240,2015-07-01,1,7.99
3408,50012011240,2015-07-03,2,15.98
3409,50012011240,2015-07-04,5,39.95
3410,50012011240,2015-07-06,1,7.99
3411,50012011240,2015-07-07,3,23.97
3412,50012011240,2015-07-08,1,7.99
3413,50012011240,2015-07-09,1,7.99
3414,50012011240,2015-07-10,2,15.98
3415,50012011240,2015-07-11,1,7.99
3417,50012011240,2015-07-16,2,15.98
3418,50012011240,2015-07-17,3,23.97
3419,50012011240,2015-07-18,2,15.98
3420,50012011240,2015-07-20,1,7.99
3421,50012011240,2015-07-21,3,23.97
3422,50012011240,2015-07-22,3,23.97
3423,50012011240,2015-07-23,3,23.97
3424,50012011240,2015-07-24,3,23.97
3425,50012011240,2015-07-25,4,31.96
3426,50012011240,2015-07-27,1,7.99
3427,50012011240,2015-07-29,2,15.98
3428,50012011240,2015-07-30,2,15.98
3430,50012011240,2015-08-01,4,31.96
3431,50012011240,2015-08-03,1,7.99
3432,50012011240,2015-08-04,2,15.98
3433,50012011240,2015-08-05,4,31.96
3434,50012011240,2015-08-07,1,7.99
3435,50012011240,2015-08-08,3,23.97
3436,50012011240,2015-08-10,-1,-7.99
3437,50012011240,2015-08-11,3,23.97
3438,50012011240,2015-08-12,4,31.96
3439,50012011240,2015-08-13,1,7.99
3440,50012011240,2015-08-14,1,7.99
3441,50012011240,2015-08-15,1,7.99
3442,50012011240,2015-08-17,2,15.98
3444,50012011240,2015-08-19,1,7.99
3445,50012011240,2015-08-20,4,31.96
3446,50012011240,2015-08-22,1,7.99
3447,50012011240,2015-08-24,1,7.99
3448,50012011240,2015-08-25,2,15.98
3449,50012011240,2015-08-26,2,15.98
3450,50012011240,2015-08-29,1,7.99
3451,50012011240,2015-08-31,1,7.99
3452,50012011240,2015-09-01,1,7.99
3453,50012011240,2015-09-03,2,15.98
3454,50012011240,2015-09-04,3,23.97
3455,50012011240,2015-09-05,2,15.98
3456,50012011240,2015-09-07,3,23.97
3457,50012011240,2015-09-08,3,23.97
3458,50012011240,2015-09-10,2,15.98
3459,50012011240,2015-09-11,5,39.95
3460,50012011240,2015-09-12,4,31.96
3461,50012011240,2015-09-14,2,15.98
3462,50012011240,2015-09-16,2,15.98
3463,50012011240,2015-09-17,1,7.99
3465,50012011240,2015-09-21,2,15.98
3466,50012011240,2015-09-22,1,7.99
3467,50012011240,2015-09-23,2,15.98
3468,50012011240,2015-09-24,3,23.97
3469,50012011240,2015-09-25,2,15.98
3470,50012011240,2015-09-26,3,23.97
3471,50012011240,2015-09-28,2,15.98
3473,50012011240,2015-09-30,2,15.98
3474,50012011240,2015-10-01,3,23.97
3475,50012011240,2015-10-03,3,23.97
3476,50012011240,2015-10-05,2,15.98
3477,50012011240,2015-10-06,2,15.98
3478,50012011240,2015-10-07,1,7.99
